Mass,Altitude,Pressure,Density,Temperature,Cas,Tas,Vy,VS,Drag,Thrust,T-D,Pitch,FPA,AOA,Q,AccelerationX,AccelerationY,DistanceX,Dx,Dy,Phase,Cd,Cd0,Gear,Flaps,Cl,Lift,Weight,L-W
75500,299.1835857923759,97784.29448343957,1.1902197080898054,286.20688443795586,85.47525323930395,86.69084475917737,14.561108004608553,2866.35984342688,51025.07336731504,208055.63026411238,-34085.22767044796,15.0,9.536028725589185,5.463971274410815,8946.551777096078,-0.4915060558391261,-0.3237110739203431,1824.1231746235562,1.444915677382934,0.24273009328152037,T/O C,0.0796459550887702,7559.117044,False,2,1.038925934989496,697084.5848670402,738414.6884999999,-16169.233266307274
75500,299.42622596272435,97781.4608325948,1.1901917782600804,286.20530669234955,85.46618900374574,86.68265360701957,14.555712437205989,2865.2977238594463,51023.26717211124,208057.45190925823,-34081.599830098276,15.0,9.533445053264677,5.466554946735323,8944.651324071056,-0.4914691294671743,-0.323734044153874,1825.567953776608,1.4447791530516412,0.2426401703484545,T/O C,0.07965956698200435,7559.117044,False,2,1.039141601413303,697081.8173597079,738414.6884999999,-16172.000773639535
75500,299.6687762037867,97778.62829797567,1.1901638592785357,286.2037295312423,85.45712592528832,86.67446307034629,14.550316490278743,2864.2355295824295,51021.465326349644,208059.27364644146,-34077.97624715348,15.0,9.530860541970732,5.469139458029268,8942.75131861693,-0.49143220039701874,-0.3237568156347318,1827.012596415586,1.444642638978049,0.24255024106237277,T/O C,0.07967318864633235,7559.117044,False,2,1.0393573380523995,697079.0665283189,738414.6884999999,-16174.75160502852
75500,299.911236509265,97775.79687958116,1.1901359511453378,286.20215295467534,85.44806400387333,86.6662731491979,14.544920167118232,2863.1732612437463,51019.6678245866,208061.0954757084,-34074.35691612348,15.0,9.528275193627358,5.471724806372642,8940.851760641839,-0.49139526890315877,-0.323779389630676,1828.4571025507487,1.4445061351628683,0.2424603054783081,T/O C,0.07968682007677541,7559.117044,False,2,1.039573144745444,697076.3322723098,738414.6884999999,-16177.485861037625
75500,300.15360687291593,97772.96657740997,1.19010805386065,286.20057696268975,85.4390032394378,86.65808384361027,14.539523470994862,2862.1109194871774,51017.87466140474,208062.91739710706,-34070.74183154298,15.0,9.525689010142417,5.4743109898575835,8938.952650052968,-0.4913583352584321,-0.32380176740216526,1829.9014721923554,1.4443696416067349,0.24237036365094244,T/O C,0.07970046126840485,7559.117044,False,2,1.0397890213321155,697073.6144916945,738414.6884999999,-16180.203641652944
75500,300.3958872885505,97770.1373914599,1.1900801674246275,286.19900155532605,85.42994363191418,86.64989515361471,14.534126405158155,2861.0485049523922,51016.08583141277,208064.73941068616,-34067.130987971905,15.0,9.523101993411672,5.476898006588328,8937.053986756517,-0.49132139973403965,-0.32382395020243315,1831.3457053506656,1.4442331583102082,0.24228041563460848,T/O C,0.07971411221634203,7559.117044,False,2,1.0400049676531082,697070.9130870583,738414.6884999999,-16182.905046289088
75500,300.6380777500338,97767.3093217281,1.1900522918374186,286.1974267326244,85.42088518122738,86.64170707923805,14.528728972836863,2859.9860182749726,51014.3013292453,208066.561516496,-34063.524379994575,15.0,9.520514145318867,5.479485854681133,8935.155770657719,-0.49128446259954245,-0.32384593927751104,1832.7898020359394,1.4440966852737729,0.2421904614832918,T/O C,0.07972777291575797,7559.117044,False,2,1.0402209835501255,697068.2279595563,738414.6884999999,-16185.590173791163
75500,300.88017825128446,97764.48236821123,1.1900244270991664,286.1958524946248,85.41182788730214,86.63351962050267,14.523331177239092,2858.923460086435,51012.521149562905,208068.3837145881,-34059.92200222009,15.0,9.517925467735802,5.482074532264198,8933.258001660864,-0.49124752412287614,-0.32386773586626627,1834.2337622584373,1.4439602224978392,0.24210050125063295,T/O C,0.07974144336187328,7559.117044,False,2,1.0404370688658746,697065.5590109098,738414.6884999999,-16188.259122437681
75500,301.12218878627436,97761.65653090527,1.189996573210008,286.1942788413666,85.40277175005563,86.6253327774265,14.517933021552418,2857.8608310142554,51010.745287051766,208070.20600501518,-34056.32384928188,15.0,9.515335962522379,5.484664037477621,8931.360679669295,-0.4912105845703601,-0.3238893412004559,1835.6775860284201,1.443823769982743,0.24201053498992925,T/O C,0.07975512354995767,7559.117044,False,2,1.0406532234440604,697062.9061434026,738414.6884999999,-16190.91198994487
75500,301.3641093490285,97758.83180980591,1.1899687301700768,286.1927057728892,85.39371676940196,86.61714655002305,14.512534508944006,2856.7981316818905,51008.9737364238,208072.02838783132,-34052.72991583776,15.0,9.51274563152668,5.4872543684733195,8929.463804585426,-0.4911736442067009,-0.3239107565047373,1837.1212733561488,1.443687327728746,0.24192056275413687,T/O C,0.07976881347532999,7559.117044,False,2,1.0408694471293813,697060.26925988,738414.6884999999,-16193.548873467487
75500,301.60593993362437,97756.00820490773,1.1899408979794954,286.1911332892313,85.38466294524835,86.60896093830146,14.507135642560726,2855.735362708804,51007.20649241618,208073.85086309165,-34049.14019656982,15.0,9.510154476585031,5.489845523414969,8927.567376310708,-0.4911367032950181,-0.3239319829967689,1838.5648242518848,1.4435508957360377,0.24183058459587278,T/O C,0.0797825131333578,7559.117044,False,2,1.0410857397675222,697057.6482637407,738414.6884999999,-16196.169869606732
75500,301.8476805341918,97753.18571620517,1.1899130766383856,286.18956139043144,85.37561027750117,86.60077594226652,14.501736425529273,2854.672524710487,51005.44354979153,208075.67343085274,-34045.55468618407,15.0,9.50756249952207,5.49243750047793,8925.671394745686,-0.4910997620968352,-0.3239530218871929,1840.0082387258897,1.4434144740047332,0.24174060056741667,T/O C,0.07979622251945723,7559.117044,False,2,1.04130210120515,697055.0430589385,738414.6884999999,-16198.775074408972
75500,302.08933114491253,97750.36434369184,1.18988526614686,286.18799007652774,85.36655876605992,86.59259156191865,14.496336860956278,2853.6096182984797,51003.68490333759,208077.49609117213,-34041.973379410745,15.0,9.504969702150804,5.495030297849196,8923.775859789977,-0.4910628208721032,-0.3239738743797089,1841.4515167884244,1.4432780625348764,0.24165061072071292,T/O C,0.07980994162909263,7559.117044,False,2,1.0415185312899071,697052.453549976,738414.6884999999,-16201.36458337144
75500,302.3308917600199,97747.54408736074,1.1898574665050259,286.18641934755806,85.35750841081881,86.584407797254,14.490936951928425,2852.5466440803984,51001.930547867116,208079.3188441089,-34038.3962710035,15.0,9.50237608627268,5.49762391372732,8921.880771342274,-0.49102587987920054,-0.3239945416711104,1842.894658449751,1.4431416613264387,0.24156061510737253,T/O C,0.07982367045777652,7559.117044,False,2,1.041735029870408,697049.8796419022,738414.6884999999,-16203.938491445268
75500,302.57236237379857,97744.72494720444,1.1898296777129853,286.18484920355985,85.3484592116696,86.57622464826441,14.48553670151257,2851.4836026599546,51000.180478217866,208081.14168972304,-34034.82335574011,15.0,9.499781653677644,5.500218346322356,8919.986129300367,-0.49098893937494975,-0.32401502495131346,1844.3376637201302,1.4430052703793201,0.24147061377867496,T/O C,0.0798374090010692,7559.117044,False,2,1.0419515967962312,697047.3212403099,738414.6884999999,-16206.496893037576
75500,302.81374298058415,97741.90692321493,1.1898018997708364,286.1832796445703,85.33941116849876,86.5680421149375,14.480136112755847,2850.4204946369778,50998.434689252404,208082.96462807577,-34031.25462842191,15.0,9.497186406144213,5.502813593855787,8918.091933561158,-0.49095199961461966,-0.32403532540339364,1845.7805326098235,1.4428688896933493,0.24138060678557016,T/O C,0.07985115725457853,7559.117044,False,2,1.0421682319179166,697044.7782513329,738414.6884999999,-16209.039882014506
75500,303.05503357476283,97739.09001538348,1.1897741326786677,286.18171067062616,85.3303642811896,86.55986019725663,14.474735188685786,2849.357320607438,50996.693175857836,208084.78765922983,-34027.69008387328,15.0,9.494590345439521,5.505409654560479,8916.19818402062,-0.4909150608519407,-0.32405544420366206,1847.2232651290917,1.4427325192682845,0.24129059417868026,T/O C,0.07986491521395983,7559.117044,False,2,1.0423849350869583,697042.2505816402,738414.6884999999,-16211.567551707267
75500,303.2962341507711,97736.27422370094,1.1897463764365652,286.180142281764,85.32131854961936,86.55167889520098,14.469333932310425,2848.2940811634694,50994.955932945944,208086.6107832486,-34024.12971694264,15.0,9.49199347331941,5.508006526680591,8914.304880573864,-0.490878123339113,-0.3240753825216549,1848.6658612881956,1.4425961591038132,0.24120057600830175,T/O C,0.07987868287491552,7559.117044,False,2,1.0426017061558,697039.7381384363,738414.6884999999,-16214.079994911095
75500,303.5373447030955,97733.45954815763,1.1897186310446093,286.17857447802,85.31227397366212,86.54349820874553,14.46393234661842,2847.2307768933897,50993.2229554529,208088.4340001971,-34020.57352250107,15.0,9.489395791528459,5.510604208471541,8912.412023115108,-0.4908411873268098,-0.32409514152020347,1850.1083210973952,1.4424598091995542,0.24111055232440706,T/O C,0.07989246023319493,7559.117044,False,2,1.0428185449778293,697037.2408294564,738414.6884999999,-16216.57730389107
