AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface
-179.133606,70373.343750,9.798100,1.322007,3.556104,-7.080153,1.217699,583.331726,85.562172,4816.942871,4831.164551,0.493031,0.072317
-179.134384,70373.328125,9.798100,1.321778,3.554210,-7.076691,1.217699,581.204407,85.476234,4824.666504,4839.459961,0.491757,0.072321
-179.135162,70373.328125,9.798100,1.321540,3.552201,-7.072990,1.217699,578.614563,85.384941,4833.161133,4848.546387,0.490120,0.072326
-179.135971,70373.328125,9.798100,1.321317,3.550245,-7.069432,1.217699,576.074158,85.292343,4841.340332,4857.298828,0.488506,0.072327
-179.136627,70373.312500,9.798100,1.321108,3.548394,-7.066001,1.217699,573.908508,85.201836,4848.971680,4865.503906,0.487177,0.072326
-179.137344,70373.312500,9.798100,1.320897,3.546468,-7.062459,1.217699,571.847046,85.110489,4856.932129,4874.046387,0.485955,0.072327
-179.138046,70373.312500,9.798100,1.320674,3.544412,-7.058581,1.217699,569.603882,85.015259,4865.404785,4883.162109,0.484610,0.072330
-179.138626,70373.039062,9.798100,1.320457,3.542301,-7.054653,1.217699,568.243225,84.909843,4874.300781,4892.682129,0.484029,0.072326
-179.139282,70373.039062,9.798100,1.320268,3.540437,-7.051125,1.217699,567.391724,84.807587,4882.311035,4901.258301,0.483812,0.072315
-179.139771,70373.296875,9.798100,1.320085,3.538588,-7.047600,1.217699,566.634644,84.710167,4890.040039,4909.574707,0.483672,0.072307
-179.140518,70373.296875,9.798100,1.319903,3.536657,-7.043993,1.217699,566.897400,84.607796,4898.029297,4918.155273,0.484425,0.072299
-179.141052,70373.281250,9.798100,1.319726,3.534734,-7.040336,1.217699,568.213562,84.504303,4905.893066,4926.625000,0.486078,0.072289
-179.141724,70373.281250,9.798100,1.319558,3.532837,-7.036751,1.217699,569.557556,84.400803,4913.732910,4935.043457,0.487751,0.072278
-179.142303,70373.273438,9.798100,1.319396,3.530983,-7.033153,1.217699,570.508301,84.302322,4921.433594,4943.332520,0.489078,0.072270
-179.142776,70373.257812,9.798100,1.319232,3.528991,-7.029387,1.217699,570.343323,84.207329,4929.804688,4952.297363,0.489489,0.072270
-179.143326,70373.250000,9.798100,1.319065,3.526926,-7.025383,1.217699,570.328979,84.105995,4938.903320,4962.041992,0.490050,0.072267
-179.143738,70373.250000,9.798100,1.318922,3.525125,-7.021854,1.217699,570.600281,84.011497,4946.855469,4970.598633,0.490784,0.072260
-179.144165,70373.250000,9.798100,1.318768,3.523070,-7.017871,1.217699,572.383850,83.910812,4955.481445,4979.972168,0.492893,0.072258
-179.144501,70373.250000,9.798100,1.318635,3.521266,-7.014334,1.217699,573.971069,83.813034,4963.271484,4988.479492,0.494766,0.072247
-179.144836,70373.250000,9.798100,1.318502,3.519368,-7.010650,1.217699,575.703125,83.715675,4971.202637,4997.223633,0.496795,0.072241
-179.145142,70373.234375,9.798100,1.318297,3.516331,-7.004632,1.217699,577.584290,83.595940,4984.870117,5012.257812,0.499279,0.072263
-179.145432,70373.218750,9.798100,1.318173,3.514393,-7.000865,1.217699,578.576965,83.477158,4993.918945,5022.250000,0.500689,0.072239
-179.145767,70373.218750,9.798100,1.318059,3.512567,-6.997308,1.217699,579.582642,83.388130,5002.348633,5031.650879,0.502081,0.072238
-179.145996,70373.218750,9.798100,1.317948,3.510784,-6.993745,1.217699,580.602051,83.304001,5010.508301,5040.862793,0.503475,0.072238
-179.146210,70373.218750,9.798100,1.317841,3.508950,-6.990168,1.217699,581.598755,83.219513,5018.876953,5050.308105,0.504867,0.072240
-179.146393,70373.218750,9.798100,1.317730,3.507035,-6.986365,1.217699,580.858215,83.132225,5027.682129,5060.301758,0.504775,0.072243
-179.146576,70373.218750,9.798100,1.317629,3.505214,-6.982733,1.217699,576.998108,83.045258,5036.389648,5070.147949,0.501942,0.072243
-179.146667,70373.195312,9.798100,1.317528,3.503349,-6.978982,1.217699,573.021179,82.959976,5045.389160,5080.360352,0.499013,0.072245
-179.146805,70373.195312,9.798100,1.317433,3.501517,-6.975358,1.217699,569.620972,82.874046,5054.443848,5090.599121,0.496571,0.072246
-179.146835,70373.195312,9.798100,1.317339,3.499695,-6.971690,1.217699,568.503906,82.791908,5063.677246,5101.077148,0.496113,0.072250
-179.146851,70373.195312,9.798100,1.317247,3.497866,-6.968051,1.217699,567.320435,82.708900,5073.210449,5111.858398,0.495598,0.072253
-179.146820,70373.187500,9.798100,1.317157,3.496041,-6.964381,1.217699,566.085022,82.629753,5082.872559,5122.820801,0.495036,0.072259
-179.146896,70373.187500,9.798100,1.317068,3.494180,-6.960650,1.217699,564.728271,82.542244,5093.046875,5134.333496,0.494375,0.072259
-179.146851,70373.171875,9.798100,1.316982,3.492369,-6.956994,1.217699,563.476929,82.458168,5103.121094,5145.771973,0.493792,0.072261
-179.146942,70373.171875,9.798100,1.316899,3.490556,-6.953380,1.217699,562.156860,82.370758,5113.457031,5157.481445,0.493147,0.072259
-179.146835,70373.171875,9.798100,1.316815,3.488745,-6.949713,1.217699,560.585144,82.300850,5124.092773,5169.561035,0.492279,0.072273
-179.146881,70373.171875,9.798100,1.316733,3.486936,-6.946075,1.217699,559.074036,82.225670,5134.998047,5181.922363,0.491461,0.072282
-179.146744,70373.148438,9.798100,1.316649,3.485036,-6.942234,1.217699,557.567993,82.158531,5146.626465,5195.139648,0.490672,0.072301
-179.146606,70373.148438,9.798100,1.316571,3.483187,-6.938593,1.217699,555.990234,82.073402,5158.052734,5208.103027,0.489803,0.072303
-179.146454,70373.140625,9.798100,1.316494,3.481307,-6.934801,1.217699,554.259521,81.995361,5170.102051,5221.811523,0.488806,0.072312
-179.146439,70373.140625,9.798100,1.316423,3.479432,-6.931151,1.217699,552.628662,81.905251,5182.134277,5235.478027,0.487893,0.072311
-179.146423,70373.140625,9.798100,1.316354,3.477612,-6.927525,1.217699,551.703918,81.823463,5194.253906,5249.281250,0.487586,0.072314
