AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Q,QS,Calculated CL,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface
0.910599,64033.628906,9.793591,0.799144,176.026794,316.984772,1.055306,16349.551993,264292.633403,2.372821,624667.562500,44609.855469,61982.226562,-0.431750,0.248634,0.017756,16.165130
0.909673,64033.589844,9.793591,0.798178,176.053528,317.034149,1.055306,16354.522116,264372.976100,2.372099,624780.937500,44622.089844,61982.699219,0.000000,0.248604,0.017755,16.165130
0.908764,64033.542969,9.793591,0.797233,176.079651,317.082306,1.055306,16359.375886,264451.437919,2.371393,624809.187500,44631.625000,61982.875000,-388077977600.000000,0.248541,0.017754,16.165130
0.907909,64033.503906,9.793591,0.796323,176.105179,317.129364,1.055306,16364.123478,264528.183358,2.370704,624622.437500,44637.460938,61983.035156,0.000000,0.248395,0.017751,16.165130
0.907005,64033.464844,9.793591,0.795393,176.131088,317.177246,1.055306,16368.938966,264606.026350,2.370005,624899.875000,44651.609375,61983.476562,1084653689655351312384.000000,0.248432,0.017751,16.165130
0.906115,64033.425781,9.793591,0.794461,176.156906,317.224792,1.055306,16373.741842,264683.665468,2.369308,624757.812500,44658.730469,61983.781250,61967.125000,0.248303,0.017749,16.165130
0.905246,64033.386719,9.793591,0.793543,176.182755,317.272430,1.055307,16378.551098,264761.407713,2.368611,624684.687500,44665.117188,61984.093750,61982.285156,0.248201,0.017746,16.165130
0.904237,64033.355469,9.793591,0.792482,176.212723,317.327881,1.055307,16384.125327,264851.515845,2.367804,624738.562500,44676.781250,61985.460938,61943.980469,0.248138,0.017745,16.165130
0.903409,64033.355469,9.793591,0.791609,176.237457,317.373413,1.055307,16388.727091,264925.903953,2.367139,624716.500000,44687.343750,61983.867188,-1488439676845948928.000000,0.248059,0.017744,16.165130
0.902448,64033.347656,9.793591,0.790600,176.266006,317.426208,1.055307,16394.039083,265011.773005,2.366372,624745.750000,44696.734375,61985.246094,0.000000,0.247991,0.017742,16.165130
0.901577,64033.261719,9.793591,0.789694,176.291519,317.473236,1.055307,16398.787017,265088.523970,2.365683,624832.312500,44708.027344,61985.414062,0.000000,0.247953,0.017742,16.165130
0.900704,64033.183594,9.793591,0.788787,176.316833,317.519867,1.055308,16403.502435,265164.749319,2.365001,624834.687500,44717.320312,61985.625000,0.000000,0.247883,0.017740,16.165130
0.899800,64033.144531,9.793591,0.787830,176.343781,317.569580,1.055308,16408.516810,265245.807333,2.364276,624683.375000,44723.136719,61986.171875,-0.431750,0.247747,0.017737,16.165130
0.898916,64033.105469,9.793591,0.786913,176.369614,317.617188,1.055308,16413.326482,265323.556306,2.363582,624845.187500,44735.531250,61986.031250,0.000000,0.247739,0.017737,16.165130
0.898029,64033.066406,9.793591,0.785983,176.395599,317.665100,1.055308,16418.167118,265401.805824,2.362884,624767.500000,44744.273438,61986.242188,0.000000,0.247635,0.017735,16.165130
0.897099,64033.027344,9.793591,0.785011,176.422867,317.715424,1.055308,16423.243393,265483.864463,2.362152,624788.000000,44752.519531,61986.898438,-0.000000,0.247566,0.017733,16.165130
0.896228,64032.980469,9.793591,0.784089,176.448929,317.763519,1.055308,16428.099699,265562.367291,2.361452,624694.125000,44761.347656,61986.886719,-388077977600.000000,0.247456,0.017731,16.165130
0.895219,64032.949219,9.793591,0.783052,176.477798,317.816864,1.055308,16433.477751,265649.304194,2.360678,624934.625000,44775.039062,61987.937500,1084653689655351312384.000000,0.247470,0.017731,16.165130
0.894292,64032.902344,9.793591,0.782064,176.505554,317.868134,1.055308,16438.651057,265732.931365,2.359933,624633.875000,44779.511719,61987.816406,0.000000,0.247273,0.017727,16.165130
0.893372,64032.855469,9.793591,0.781098,176.533096,317.918945,1.055309,16443.783524,265815.898361,2.359195,624769.375000,44791.488281,61987.882812,61986.898438,0.247250,0.017726,16.165130
0.892439,64032.816406,9.793591,0.780124,176.560684,317.969849,1.055309,16448.927180,265899.046229,2.358456,624802.750000,44803.394531,61988.238281,0.000000,0.247186,0.017725,16.165130
0.891515,64032.769531,9.793591,0.779160,176.587936,318.020081,1.055309,16454.007225,265981.165813,2.357726,624821.187500,44812.414062,61988.558594,0.000000,0.247117,0.017723,16.165130
0.890545,64032.734375,9.793591,0.778128,176.617401,318.074554,1.055309,16459.500435,266069.964275,2.356938,624674.187500,44820.046875,61989.535156,61987.882812,0.246976,0.017720,16.165130
0.889553,64032.691406,9.793591,0.777110,176.646072,318.127594,1.055309,16464.848510,266156.416590,2.356171,624947.687500,44835.585938,61989.480469,0.000000,0.247004,0.017721,16.165130
0.888690,64032.640625,9.793591,0.776199,176.671875,318.175171,1.055309,16469.658887,266234.176965,2.355481,624725.062500,44841.316406,61988.953125,0.000000,0.246844,0.017718,16.165130
0.887836,64032.597656,9.793591,0.775288,176.698151,318.223633,1.055310,16474.561894,266313.434708,2.354778,624660.375000,44849.636719,61989.527344,0.000000,0.246745,0.017716,16.165130
0.886917,64032.562500,9.793591,0.774343,176.725052,318.273254,1.055310,16479.582307,266394.590346,2.354059,624954.125000,44864.914062,61990.164062,-5.404900,0.246786,0.017717,16.165130
0.886033,64032.519531,9.793591,0.773412,176.751617,318.322235,1.055310,16484.537147,266474.685965,2.353350,624740.687500,44870.398438,61990.402344,0.000000,0.246627,0.017713,16.165130
0.885139,64032.480469,9.793591,0.772462,176.779205,318.373169,1.055310,16489.687180,266557.936918,2.352614,624706.625000,44878.511719,61990.984375,-7588156492966181197359265387380736000.000000,0.246537,0.017711,16.165130
0.884244,64032.437500,9.793591,0.771531,176.806229,318.423004,1.055310,16494.734540,266639.528151,2.351892,624854.812500,44892.593750,61991.003906,0.000000,0.246520,0.017711,16.165130
0.883322,64032.398438,9.793591,0.770563,176.834335,318.474915,1.055310,16499.979256,266724.309668,2.351143,624797.687500,44900.363281,61991.597656,0.000000,0.246419,0.017709,16.165130
0.882510,64032.351562,9.793591,0.769697,176.860092,318.522339,1.055310,16504.786221,266802.014878,2.350457,624680.187500,44908.304688,61991.257812,0.000000,0.246301,0.017707,16.165130
0.881591,64032.316406,9.793591,0.768749,176.888031,318.573853,1.055311,16510.004932,266886.376027,2.349713,624946.562500,44923.136719,61992.234375,0.000000,0.246328,0.017707,16.165130
0.880625,64032.277344,9.793591,0.767735,176.917862,318.629089,1.055311,16515.577727,266976.460985,2.348918,624801.687500,44930.554688,61993.082031,32.191406,0.246188,0.017704,16.165130
0.879754,64032.226562,9.793591,0.766816,176.945435,318.680023,1.055311,16520.729763,267059.744316,2.348184,624780.937500,44939.898438,61992.585938,0.000000,0.246103,0.017702,16.165130
0.878832,64032.183594,9.793591,0.765863,176.973801,318.732361,1.055311,16526.027058,267145.375773,2.347430,624926.625000,44954.386719,61993.070312,0.004724,0.246081,0.017702,16.165130
0.877925,64032.144531,9.793591,0.764926,177.001434,318.783417,1.055311,16531.192126,267228.869769,2.346695,624938.937500,44963.531250,61993.234375,0.000000,0.246009,0.017700,16.165130
0.877047,64032.097656,9.793591,0.763998,177.029312,318.834930,1.055312,16536.403613,267313.114130,2.345954,624768.750000,44970.214844,61993.734375,0.000000,0.245865,0.017697,16.165130
0.876096,64030.156250,9.793591,0.763021,177.058502,318.888885,1.055312,16541.859250,267401.305218,2.345109,624966.625000,44984.984375,61994.406250,61954.726562,0.245861,0.017697,16.165130
0.875216,64032.011719,9.793591,0.762111,177.085480,318.938629,1.055312,16546.902308,267482.826902,2.344462,624935.687500,44994.585938,61994.078125,0.000000,0.245774,0.017695,16.165130
0.874394,64031.968750,9.793591,0.761238,177.112015,318.987579,1.055312,16551.863427,267563.024035,2.343758,624744.062500,45000.097656,61994.316406,0.000000,0.245625,0.017692,16.165130
0.873533,64031.925781,9.793591,0.760357,177.138733,319.036835,1.055312,16556.861389,267643.816748,2.343049,625020.125000,45015.695312,61994.804688,0.000000,0.245660,0.017693,16.165130
0.872708,64031.886719,9.793591,0.759504,177.164337,319.084015,1.055312,16561.649978,267721.224917,2.342370,624953.937500,45024.539062,61994.933594,57.666992,0.245563,0.017691,16.165130
0.871865,64031.847656,9.793591,0.758624,177.191147,319.133484,1.055313,16566.666540,267802.318283,2.341659,624876.375000,45030.886719,61995.640625,0.000000,0.245458,0.017689,16.165130
0.871073,64031.804688,9.793591,0.757802,177.216370,319.179993,1.055313,16571.385206,267878.596136,2.340991,624920.625000,45042.628906,61995.535156,0.000000,0.245405,0.017688,16.165130
0.870187,64031.769531,9.793591,0.756904,177.243439,319.229919,1.055313,16576.449891,267960.467424,2.340274,625107.062500,45055.167969,61996.351562,0.000000,0.245403,0.017688,16.165130
0.869354,64031.722656,9.793591,0.756035,177.269806,319.278564,1.055313,16581.385914,268040.258880,2.339576,624888.875000,45060.480469,61996.414062,0.004724,0.245245,0.017685,16.165130
0.868540,64031.683594,9.793591,0.755199,177.295288,319.325500,1.055313,16586.155212,268117.355200,2.338902,625004.687500,45072.289062,61996.433594,62030.132812,0.245220,0.017684,16.165130
0.867676,64031.644531,9.793591,0.754325,177.321411,319.373688,1.055313,16591.045122,268196.401225,2.338211,625121.000000,45084.253906,61997.000000,-0.000000,0.245193,0.017684,16.165130
0.866828,64031.605469,9.793591,0.753440,177.348129,319.423035,1.055313,16596.049003,268277.289624,2.337504,624890.687500,45088.386719,61997.535156,0.000000,0.245029,0.017680,16.165130
0.866028,64031.566406,9.793591,0.752615,177.373428,319.469604,1.055314,16600.788012,268353.896315,2.336836,624985.625000,45099.894531,61997.476562,-0.000000,0.244996,0.017679,16.165130
0.865002,64031.535156,9.793591,0.751579,177.404465,319.527069,1.055314,16606.598052,268447.816373,2.336017,625141.250000,45113.281250,61999.453125,61978.972656,0.244971,0.017678,16.165130
0.864189,64031.476562,9.793591,0.750746,177.429489,319.573120,1.055314,16611.287140,268523.616092,2.335355,625021.000000,45120.769531,61997.953125,0.000000,0.244855,0.017676,16.165130
0.863402,64031.441406,9.793591,0.749924,177.454590,319.619415,1.055314,16615.989302,268599.627147,2.334693,624898.437500,45128.019531,61998.269531,0.000000,0.244738,0.017674,16.165130
0.862412,64031.410156,9.793591,0.748930,177.484482,319.674713,1.055314,16621.589530,268690.155554,2.333905,625192.375000,45143.351562,62000.144531,0.000000,0.244770,0.017674,16.165130
0.861467,64031.363281,9.793591,0.747957,177.513626,319.728699,1.055315,16627.054393,268778.495773,2.333137,624992.937500,45150.367188,62000.093750,0.000000,0.244612,0.017671,16.165130
0.860575,64031.316406,9.793591,0.747046,177.541183,319.779510,1.055315,16632.217191,268861.953075,2.332411,625056.875000,45161.515625,61999.746094,-0.000000,0.244561,0.017670,16.165130
0.859663,64031.269531,9.793591,0.746127,177.568344,319.829681,1.055315,16637.306447,268944.221565,2.331696,625163.562500,45175.101562,62000.062500,0.000000,0.244528,0.017670,16.165130
0.858734,64031.230469,9.793591,0.745177,177.596390,319.881409,1.055315,16642.569870,269029.305479,2.330957,625055.937500,45181.445312,62000.757812,0.000000,0.244409,0.017667,16.165130
0.857877,64031.183594,9.793591,0.744290,177.623001,319.930481,1.055315,16647.557742,269109.935085,2.330257,624952.625000,45189.984375,62000.769531,61944.148438,0.244295,0.017665,16.165130
0.856974,64031.144531,9.793591,0.743384,177.649734,319.979797,1.055315,16652.571128,269190.977124,2.329554,625201.750000,45205.273438,62001.261719,-5.404900,0.244319,0.017665,16.165130
0.856058,64031.105469,9.793591,0.742448,177.677185,320.030487,1.055315,16657.721623,269274.235543,2.328832,625054.562500,45211.468750,62001.828125,0.000000,0.244186,0.017662,16.165130
0.855260,64031.058594,9.793591,0.741620,177.701965,320.076141,1.055315,16662.370266,269349.381460,2.328180,624950.000000,45218.773438,62001.476562,0.000000,0.244077,0.017660,16.165130
0.854329,64031.027344,9.793591,0.740682,177.729797,320.127533,1.055316,16667.593827,269433.820998,2.327450,625172.000000,45233.468750,62002.683594,0.000000,0.244087,0.017661,16.165130
0.853454,64030.980469,9.793591,0.739790,177.755981,320.175873,1.055316,16672.507186,269513.246086,2.326762,625090.875000,45241.566406,62002.593750,0.000000,0.243983,0.017659,16.165130
0.852611,64030.941406,9.793591,0.738914,177.782333,320.224518,1.055316,16677.454644,269593.222394,2.326070,624928.000000,45247.449219,62002.882812,0.000000,0.243847,0.017656,16.165130
0.851768,64030.898438,9.793591,0.738061,177.807953,320.271759,1.055316,16682.261634,269670.928012,2.325399,625143.375000,45261.953125,62003.058594,0.000000,0.243861,0.017656,16.165130
0.850836,64030.863281,9.793591,0.737117,177.835861,320.323334,1.055316,16687.504519,269755.679922,2.324667,625151.750000,45271.777344,62004.125000,0.000000,0.243788,0.017654,16.165130
0.850028,64030.816406,9.793591,0.736280,177.861084,320.369812,1.055316,16692.238492,269832.205210,2.324006,624960.437500,45276.976562,62003.714844,0.000000,0.243644,0.017651,16.165130
0.849213,64030.777344,9.793591,0.735447,177.886353,320.416412,1.055316,16696.981729,269908.880265,2.323344,625073.937500,45289.574219,62004.117188,0.000000,0.243619,0.017651,16.165130
0.848340,64030.738281,9.793591,0.734577,177.912125,320.463898,1.055317,16701.825842,269987.185978,2.322669,625276.687500,45302.820312,62004.617188,0.000031,0.243627,0.017651,16.165130
0.847519,64030.699219,9.793591,0.733727,177.937546,320.510712,1.055317,16706.600983,270064.376747,2.322004,624974.875000,45305.824219,62004.976562,0.000000,0.243440,0.017648,16.165130
0.846656,64030.660156,9.793591,0.732843,177.964355,320.560242,1.055317,16711.637587,270145.794114,2.321302,625062.812500,45316.582031,62005.710938,0.000000,0.243401,0.017646,16.165130
0.845772,64030.621094,9.793591,0.731952,177.991135,320.609619,1.055317,16716.669219,270227.131098,2.320602,625181.875000,45329.851562,62005.929688,0.000000,0.243374,0.017646,16.165130
0.844783,64030.582031,9.793591,0.730946,178.021286,320.665436,1.055317,16722.337022,270318.751870,2.319814,625120.687500,45337.492188,62007.203125,0.000000,0.243268,0.017643,16.165130
0.843958,64030.535156,9.793591,0.730097,178.047119,320.713074,1.055318,16727.192507,270397.241415,2.319139,625027.562500,45346.937500,62006.234375,0.000000,0.243161,0.017642,16.165130
0.843058,64030.496094,9.793591,0.729194,178.074188,320.763062,1.055318,16732.282855,270479.527544,2.318432,625230.437500,45361.351562,62006.941406,9.000000,0.243166,0.017642,16.165130
0.842063,64030.457031,9.793591,0.728173,178.104950,320.819977,1.055318,16738.066136,270573.015042,2.317630,625061.750000,45367.144531,62008.484375,0.000000,0.243016,0.017638,16.165130
0.841210,64030.406250,9.793591,0.727293,178.132019,320.870026,1.055318,16743.156249,270655.297370,2.316923,625015.812500,45377.652344,62007.632812,166.105469,0.242925,0.017637,16.165130
0.840353,64030.363281,9.793591,0.726436,178.158157,320.918182,1.055318,16748.074026,270734.793888,2.316241,625255.250000,45393.019531,62007.722656,0.000000,0.242946,0.017638,16.165130
0.839448,64030.324219,9.793591,0.725514,178.186081,320.969818,1.055318,16753.324450,270819.667669,2.315514,625123.562500,45399.789062,62008.781250,0.000000,0.242819,0.017635,16.165130
0.838607,64030.277344,9.793591,0.724650,178.212814,321.019135,1.055318,16758.355642,270900.997544,2.314817,625046.937500,45407.906250,62008.917969,0.000000,0.242716,0.017633,16.165130
0.837699,64030.238281,9.793591,0.723738,178.240677,321.070587,1.055319,16763.599984,270985.773014,2.314092,625241.562500,45422.894531,62009.578125,0.000000,0.242716,0.017633,16.165130
0.836823,64030.195312,9.793591,0.722856,178.267349,321.119873,1.055319,16768.617450,271066.881007,2.313398,625207.937500,45431.640625,62009.589844,0.000000,0.242630,0.017631,16.165130
0.836019,64028.250000,9.793591,0.722025,178.292953,321.167053,1.055319,16773.440379,271144.844271,2.312662,625012.000000,45437.687500,62009.738281,0.000000,0.242485,0.017628,16.165130
0.835192,64030.113281,9.793591,0.721198,178.318283,321.213745,1.055319,16778.208526,271221.921986,2.312072,625272.937500,45452.441406,62010.105469,28.202148,0.242517,0.017629,16.165130
0.834336,64030.074219,9.793591,0.720341,178.344040,321.261230,1.055319,16783.059659,271300.341178,2.311403,625252.937500,45462.074219,62010.687500,9.000000,0.242439,0.017628,16.165130
0.833497,64030.035156,9.793591,0.719479,178.370285,321.309631,1.055319,16787.999614,271380.196195,2.310721,625069.125000,45466.550781,62011.218750,0.000000,0.242296,0.017624,16.165130
0.832571,64029.996094,9.793591,0.718541,178.398911,321.362579,1.055319,16793.388440,271467.307274,2.309978,625174.937500,45479.585938,62012.210938,0.000000,0.242260,0.017624,16.165130
0.831678,64029.949219,9.793591,0.717653,178.425461,321.411530,1.055320,16798.393071,271548.207782,2.309288,625317.125000,45492.738281,62011.820312,-0.000000,0.242243,0.017624,16.165130
0.830794,64029.910156,9.793591,0.716745,178.452774,321.462006,1.055320,16803.538333,271631.381611,2.308580,625071.750000,45497.425781,62012.414062,0.000000,0.242073,0.017620,16.165130
0.829935,64029.863281,9.793591,0.715878,178.478912,321.510223,1.055320,16808.463082,271710.990826,2.307902,625204.000000,45510.289062,62012.523438,0.000000,0.242054,0.017620,16.165130
0.829076,64029.824219,9.793591,0.715017,178.504562,321.557526,1.055320,16813.298471,271789.155510,2.307237,625257.250000,45521.320312,62012.859375,0.000000,0.242005,0.017619,16.165130
0.828238,64029.785156,9.793591,0.714156,178.530411,321.605225,1.055320,16818.170029,271867.904885,2.306567,625067.312500,45526.656250,62013.410156,0.000000,0.241861,0.017616,16.165130
0.827358,64029.746094,9.793591,0.713271,178.556931,321.654205,1.055321,16823.168806,271948.710764,2.305880,625244.750000,45539.734375,62013.992188,1084653689655351312384.000000,0.241858,0.017616,16.165130
0.826407,64029.707031,9.793591,0.712314,178.585114,321.706329,1.055321,16828.483682,272034.626419,2.305150,625225.750000,45550.128906,62014.800781,1084653689655351312384.000000,0.241774,0.017614,16.165130
0.825557,64029.660156,9.793591,0.711449,178.610794,321.753632,1.055321,16833.325804,272112.899948,2.304486,625141.437500,45557.355469,62014.371094,0.000000,0.241672,0.017612,16.165130
0.824670,64029.621094,9.793591,0.710539,178.637955,321.803802,1.055321,16838.447651,272195.695276,2.303783,625089.750000,45567.335938,62015.109375,0.000000,0.241578,0.017610,16.165130
0.823766,64029.582031,9.793591,0.709648,178.663788,321.851440,1.055321,16843.319977,272274.457063,2.303115,625408.625000,45583.343750,62015.261719,-7509663567800049232818589524903854080.000000,0.241632,0.017611,16.165130
0.822908,64029.539062,9.793591,0.708764,178.689438,321.898712,1.055321,16848.158480,272352.672086,2.302452,625040.000000,45585.644531,62015.679688,0.000000,0.241420,0.017607,16.165130
0.821992,64029.503906,9.793591,0.707832,178.716705,321.949036,1.055322,16853.306537,272435.891103,2.301748,625148.187500,45596.613281,62016.539062,0.000000,0.241388,0.017606,16.165130
0.821006,64029.464844,9.793591,0.706839,178.745163,322.001709,1.055322,16858.674178,272522.659715,2.301014,625224.500000,45609.738281,62017.210938,0.000000,0.241341,0.017606,16.165130
0.820147,64029.410156,9.793591,0.705960,178.770340,322.048126,1.055322,16863.425647,272599.467822,2.300363,625106.562500,45616.750000,62016.644531,0.000000,0.241227,0.017603,16.165130
0.819235,64029.378906,9.793591,0.705017,178.797821,322.098785,1.055322,16868.614442,272683.345381,2.299655,625015.812500,45624.691406,62017.644531,61997.476562,0.241118,0.017601,16.165130
0.818311,64029.332031,9.793591,0.704086,178.824493,322.148010,1.055322,16873.649512,272764.737942,2.298967,625236.125000,45639.910156,62017.906250,10.750000,0.241131,0.017602,16.165130
0.817397,64029.292969,9.793591,0.703154,178.851059,322.197021,1.055322,16878.665174,272845.816765,2.298282,625132.562500,45646.910156,62018.281250,9.000000,0.241019,0.017599,16.165130
0.816562,64029.250000,9.793591,0.702273,178.876862,322.244568,1.055322,16883.539466,272924.610333,2.297617,624871.437500,45652.128906,62018.484375,0.000000,0.240849,0.017596,16.165130
0.815663,64029.214844,9.793591,0.701366,178.903290,322.293396,1.055323,16888.530671,273005.293808,2.296937,625218.937500,45668.582031,62019.093750,0.000000,0.240912,0.017597,16.165130
0.814754,64029.171875,9.793591,0.700440,178.929855,322.342407,1.055323,16893.548546,273086.408405,2.296253,625152.500000,45677.695312,62019.597656,0.000000,0.240815,0.017595,16.165130
0.813736,64029.136719,9.793591,0.699371,178.961349,322.400787,1.055323,16899.497977,273182.581728,2.295443,624915.687500,45682.214844,62021.414062,-0.000000,0.240639,0.017591,16.165130
0.812694,64029.089844,9.793591,0.698315,178.992249,322.457947,1.055323,16905.337955,273276.985742,2.294649,625188.562500,45700.316406,62021.246094,1084653689655351312384.000000,0.240661,0.017592,16.165130
0.811825,64029.035156,9.793591,0.697418,179.018372,322.506165,1.055323,16910.274729,273356.789331,2.293977,625051.062500,45708.910156,62020.089844,0.000000,0.240537,0.017590,16.165130
0.810940,64028.996094,9.793591,0.696488,179.046219,322.557617,1.055323,16915.538021,273441.871131,2.293262,624917.562500,45715.593750,62021.203125,0.000000,0.240411,0.017587,16.165130
0.810076,64028.949219,9.793591,0.695605,179.072708,322.606445,1.055324,16920.549314,273522.879332,2.292581,625139.500000,45731.289062,62021.519531,-7509663567800049232818589524903854080.000000,0.240425,0.017588,16.165130
0.809147,64028.910156,9.793591,0.694650,179.101227,322.659180,1.055323,16925.937281,273609.976517,2.291850,625083.125000,45740.062500,62022.648438,0.000000,0.240327,0.017586,16.165130
0.808346,64028.863281,9.793591,0.693807,179.127060,322.706848,1.055324,16930.826083,273689.004646,2.291186,624929.250000,45746.949219,62022.320312,-0.000000,0.240199,0.017583,16.165130
0.807560,64028.824219,9.793591,0.692998,179.151993,322.752747,1.055324,16935.543472,273765.261849,2.290547,625095.062500,45761.308594,62022.492188,0.000000,0.240195,0.017584,16.165130
0.806682,64028.785156,9.793591,0.692109,179.178940,322.802429,1.055324,16940.638551,273847.624463,2.289856,625217.812500,45772.523438,62023.515625,1084653689655351312384.000000,0.240170,0.017583,16.165130
0.805908,64028.746094,9.793591,0.691293,179.204147,322.848938,1.055324,16945.407337,273924.712508,2.289210,624914.187500,45776.671875,62023.488281,0.000000,0.239986,0.017580,16.165130
0.805093,64028.707031,9.793591,0.690461,179.229950,322.896545,1.055324,16950.289354,274003.630941,2.288550,625162.625000,45790.859375,62024.058594,1084653689655351312384.000000,0.240012,0.017580,16.165130
0.804235,64028.667969,9.793591,0.689590,179.256393,322.945374,1.055325,16955.295225,274084.551496,2.287873,625206.750000,45802.667969,62024.632812,0.000000,0.239959,0.017579,16.165130
0.803405,64028.625000,9.793591,0.688732,179.282669,322.993835,1.055325,16960.270079,274164.970663,2.287200,625065.562500,45808.273438,62025.015625,0.004724,0.239834,0.017576,16.165130
0.802587,64028.582031,9.793591,0.687884,179.308929,323.042236,1.055325,16965.237028,274245.262032,2.286529,625053.750000,45818.812500,62025.351562,0.000000,0.239759,0.017575,16.165130
0.801674,64028.542969,9.793591,0.686968,179.336609,323.093353,1.055325,16970.480940,274330.030558,2.285821,625299.250000,45833.710938,62026.175781,0.000000,0.239779,0.017576,16.165130
0.800769,64028.503906,9.793591,0.686027,179.365311,323.146454,1.055325,16975.917264,274417.909436,2.285088,625029.437500,45838.121094,62026.804688,0.999496,0.239599,0.017572,16.165130
0.799951,64028.457031,9.793591,0.685179,179.391724,323.195160,1.055325,16980.917309,274498.735812,2.284413,625054.562500,45849.789062,62026.515625,0.000000,0.239538,0.017571,16.165130
0.799104,64028.417969,9.793591,0.684320,179.418182,323.244049,1.055326,16985.930595,274579.776233,2.283737,625223.000000,45863.632812,62026.980469,61980.019531,0.239532,0.017571,16.165130
0.798322,64028.371094,9.793591,0.683520,179.442764,323.289337,1.055326,16990.585365,274655.021199,2.283110,625158.062500,45871.808594,62027.062500,0.000000,0.239441,0.017569,16.165130
0.797421,64028.339844,9.793591,0.682584,179.472061,323.343536,1.055326,16996.137622,274744.774160,2.282363,625041.437500,45878.925781,62028.949219,0.000000,0.239319,0.017566,16.165130
0.796509,64028.292969,9.793591,0.681671,179.500092,323.395325,1.055326,17001.448956,274830.632559,2.281648,625327.250000,45896.121094,62028.828125,0.000000,0.239353,0.017567,16.165130
0.795687,64026.343750,9.793591,0.680821,179.526184,323.443542,1.055326,17006.393972,274910.569394,2.280916,625072.437500,45901.472656,62028.558594,0.000000,0.239186,0.017564,16.165130
0.794867,64028.207031,9.793591,0.679975,179.552750,323.492554,1.055326,17011.431261,274991.997827,2.280307,625102.000000,45911.160156,62029.183594,0.000000,0.239127,0.017563,16.165130
0.794064,64028.167969,9.793591,0.679158,179.578232,323.539612,1.055326,17016.262061,275070.088324,2.279658,625202.125000,45924.792969,62029.496094,0.000001,0.239097,0.017563,16.165130
0.793164,64028.128906,9.793591,0.678258,179.605728,323.590393,1.055326,17021.475313,275154.361232,2.278958,625342.250000,45936.074219,62030.554688,0.004724,0.239077,0.017562,16.165130
0.792359,64028.082031,9.793591,0.677418,179.631775,323.638489,1.055327,17026.418413,275234.267073,2.278295,625021.812500,45940.421875,62030.585938,118.972656,0.238885,0.017559,16.165130
0.791414,64028.050781,9.793591,0.676476,179.660416,323.691406,1.055327,17031.846354,275322.010460,2.277568,625371.187500,45957.421875,62031.671875,0.000000,0.238943,0.017559,16.165130
0.790564,64028.000000,9.793591,0.675610,179.686310,323.739136,1.055327,17036.762027,275401.472939,2.276909,625195.375000,45965.257812,62031.300781,0.000000,0.238807,0.017557,16.165130
0.789748,64027.957031,9.793591,0.674764,179.712173,323.786896,1.055327,17041.666847,275480.759994,2.276252,625062.687500,45970.941406,62031.730469,0.000000,0.238687,0.017555,16.165130
0.788899,64027.917969,9.793591,0.673898,179.738708,323.835876,1.055327,17046.703575,275562.179354,2.275578,625205.375000,45984.871094,62032.468750,51.236328,0.238671,0.017555,16.165130
0.788050,64027.878906,9.793591,0.673042,179.764526,323.883575,1.055328,17051.604994,275641.411437,2.274922,625275.500000,45996.441406,62032.757812,0.000000,0.238629,0.017554,16.165130
0.787171,64027.839844,9.793591,0.672130,179.792526,323.935211,1.055327,17056.915351,275727.254041,2.274213,625067.062500,46001.531250,62033.832031,-5.404900,0.238476,0.017551,16.165130
0.786276,64027.796875,9.793591,0.671219,179.820465,323.986877,1.055328,17062.222660,275813.047388,2.273504,625219.250000,46015.750000,62034.082031,29.256836,0.238459,0.017550,16.165130
0.785402,64027.753906,9.793591,0.670340,179.846924,324.035706,1.055328,17067.246020,275894.250656,2.272833,625301.187500,46028.191406,62034.027344,0.000000,0.238421,0.017550,16.165130
0.784513,64027.714844,9.793591,0.669407,179.875778,324.089111,1.055328,17072.724874,275982.817050,2.272102,624994.125000,46031.382812,62035.238281,0.004724,0.238227,0.017546,16.165130
0.783741,64027.660156,9.793591,0.668617,179.900665,324.135010,1.055328,17077.453324,276059.253046,2.271471,625186.625000,46046.703125,62034.664062,0.000000,0.238234,0.017547,16.165130
0.782888,64027.628906,9.793591,0.667757,179.927292,324.184174,1.055328,17082.510798,276141.007779,2.270798,625289.500000,46059.058594,62035.613281,92.205078,0.238203,0.017546,16.165130
0.782001,64027.589844,9.793591,0.666844,179.955841,324.236969,1.055328,17087.934147,276228.676923,2.270076,625146.187500,46065.332031,62036.703125,0.000000,0.238073,0.017543,16.165130
0.781099,64027.542969,9.793591,0.665920,179.985001,324.290863,1.055329,17093.478152,276318.296473,2.269338,625176.062500,46077.671875,62037.164062,0.000000,0.238007,0.017542,16.165130
0.780269,64027.496094,9.793591,0.665093,180.010544,324.337982,1.055329,17098.330260,276396.731430,2.268692,625390.312500,46092.800781,62036.472656,0.000000,0.238021,0.017543,16.165130
0.779408,64027.457031,9.793591,0.664201,180.038361,324.389374,1.055329,17103.616961,276482.191646,2.267989,625097.187500,46096.804688,62037.660156,0.000000,0.237836,0.017539,16.165130
0.778611,64027.410156,9.793591,0.663391,180.063782,324.436279,1.055329,17108.449244,276560.306128,2.267347,625241.312500,46110.050781,62037.605469,-7588156492966181197359265387380736000.000000,0.237824,0.017539,16.165130
